Timestamp,TimeUnixNano,Node,PodName,Container,TraceID,SpanID,Log
2023-01-29T08:48:42.425293566Z,1674982122425293566,33.33.33.116,ts-travel-service-64469b5b48-25zj6,server,49a51828322183eb20bfe4ace3060000,083e5d40259e7999,"{""log"":""16:48:42.424 INFO  t.s.TravelServiceImpl#532 TraceID: 49a51828322183eb20bfe4ace3060000 SpanID: 083e5d40259e7999 [getRouteByRouteId][Get Route By Id][Route is: Route(id=f3d4d4ef-693b-4456-8eed-59c0d717dd08, stations=[shanghai, suzhou], distances=[0, 50], startStation=shanghai, endStation=suzhou)]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:42.425293566Z""}"
2023-01-29T08:48:42.42445954Z,1674982122424459540,33.33.33.116,ts-travel-service-64469b5b48-25zj6,server,49a51828322183eb20bfe4ace3060000,083e5d40259e7999,"{""log"":""16:48:42.423 INFO  t.s.TravelServiceImpl#529 TraceID: 49a51828322183eb20bfe4ace3060000 SpanID: 083e5d40259e7999 [getRouteByRouteId][Get Route By Id][Routes Response is : Response(status=1, msg=Success, data={id=f3d4d4ef-693b-4456-8eed-59c0d717dd08, stations=[shanghai, suzhou], distances=[0, 50], startStation=shanghai, endStation=suzhou})]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:42.42445954Z""}"
2023-01-29T08:48:42.408363288Z,1674982122408363288,33.33.33.116,ts-travel-service-64469b5b48-25zj6,server,49a51828322183eb20bfe4ace3060000,083e5d40259e7999,"{""log"":""16:48:42.407 INFO  t.s.TravelServiceImpl#518 TraceID: 49a51828322183eb20bfe4ace3060000 SpanID: 083e5d40259e7999 [getRouteByRouteId][Get Route By Id][Route ID：f3d4d4ef-693b-4456-8eed-59c0d717dd08]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:42.408363288Z""}"
2023-01-29T08:48:42.406289933Z,1674982122406289933,33.33.33.116,ts-travel-service-64469b5b48-25zj6,server,49a51828322183eb20bfe4ace3060000,083e5d40259e7999,"{""log"":""16:48:42.405 INFO  t.c.TravelController#53 TraceID: 49a51828322183eb20bfe4ace3060000 SpanID: 083e5d40259e7999 [getRouteByTripId][Get Route By Trip ID][TripId: D1345]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:42.406289933Z""}"
2023-01-29T08:48:42.385760366Z,1674982122385760366,33.33.33.74,ts-train-food-service-59bbbdd99b-b67ts,server,49a51828322183eb20bfe4ace3060000,1881d734e7dc1137,"{""log"":""16:48:42.383 INFO  t.c.TrainFoodController#37 TraceID: 49a51828322183eb20bfe4ace3060000 SpanID: 1881d734e7dc1137 [Food Map Service][Get TrainFoods By TripId]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:42.385760366Z""}"
2023-01-29T08:48:42.454429059Z,1674982122454429059,33.33.33.80,ts-station-food-service-dc4d75dd-fw6ft,server,49a51828322183eb20bfe4ace3060000,f882b6915b1a0978,"{""log"":""16:48:42.451 INFO  f.c.StationFoodController#46 TraceID: 49a51828322183eb20bfe4ace3060000 SpanID: f882b6915b1a0978 [Food Map Service][Get FoodStores By StationNames]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:42.454429059Z""}"
2023-01-29T08:48:42.415122788Z,1674982122415122788,33.33.33.80,ts-route-service-b6c59fb57-zv8dt,server,49a51828322183eb20bfe4ace3060000,5a94660c59a165a3,"{""log"":""16:48:42.414 INFO  r.c.RouteController#47 TraceID: 49a51828322183eb20bfe4ace3060000 SpanID: 5a94660c59a165a3 [getRouteById][Query route by id][RouteId: f3d4d4ef-693b-4456-8eed-59c0d717dd08]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:42.415122788Z""}"
2023-01-29T08:48:42.468514241Z,1674982122468514241,33.33.33.155,ts-food-service-f5756978c-k8vqf,server,49a51828322183eb20bfe4ace3060000,82c5151cc6058983,"{""log"":""16:48:42.468 ERROR f.s.FoodServiceImpl#302 TraceID: 49a51828322183eb20bfe4ace3060000 SpanID: 82c5151cc6058983 [getAllFood][Get the Get Food Request Failed!][foodStoresListResult is null][date: 2021-07-14, tripId: D1345]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:42.468514241Z""}"
2023-01-29T08:48:42.400581435Z,1674982122400581435,33.33.33.155,ts-food-service-f5756978c-k8vqf,server,49a51828322183eb20bfe4ace3060000,82c5151cc6058983,"{""log"":""16:48:42.400 INFO  f.s.FoodServiceImpl#243 TraceID: 49a51828322183eb20bfe4ace3060000 SpanID: 82c5151cc6058983 [getAllFood][Get Train Food List!]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:42.400581435Z""}"
2023-01-29T08:48:42.400476109Z,1674982122400476109,33.33.33.155,ts-food-service-f5756978c-k8vqf,server,49a51828322183eb20bfe4ace3060000,82c5151cc6058983,"{""log"":""16:48:42.399 INFO  f.s.FoodServiceImpl#240 TraceID: 49a51828322183eb20bfe4ace3060000 SpanID: 82c5151cc6058983 [getAllFood][Get Train Food Start!]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:42.400476109Z""}"
2023-01-29T08:48:42.359208924Z,1674982122359208924,33.33.33.155,ts-food-service-f5756978c-k8vqf,server,49a51828322183eb20bfe4ace3060000,82c5151cc6058983,"{""log"":""16:48:42.358 INFO  f.s.FoodServiceImpl#214 TraceID: 49a51828322183eb20bfe4ace3060000 SpanID: 82c5151cc6058983 [getAllFood][get All Food with info][data:2021-07-14 start:Shang Hai end:Su Zhou tripid:D1345]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:42.359208924Z""}"
2023-01-29T08:48:42.358998459Z,1674982122358998459,33.33.33.155,ts-food-service-f5756978c-k8vqf,server,49a51828322183eb20bfe4ace3060000,82c5151cc6058983,"{""log"":""16:48:42.358 INFO  f.c.FoodController#93 TraceID: 49a51828322183eb20bfe4ace3060000 SpanID: 82c5151cc6058983 [getAllFood][Get Food Request!]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:42.358998459Z""}"
2023-01-29T08:48:46.919303858Z,1674982126919303858,33.33.33.116,ts-travel-service-64469b5b48-25zj6,server,ac1b4270518348d5001a366c4c4a0fc2,71899e1589643f73,"{""log"":""16:48:46.918 INFO  t.s.TravelServiceImpl#532 TraceID: ac1b4270518348d5001a366c4c4a0fc2 SpanID: 71899e1589643f73 [getRouteByRouteId][Get Route By Id][Route is: Route(id=f3d4d4ef-693b-4456-8eed-59c0d717dd08, stations=[shanghai, suzhou], distances=[0, 50], startStation=shanghai, endStation=suzhou)]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:46.919303858Z""}"
2023-01-29T08:48:46.919070134Z,1674982126919070134,33.33.33.116,ts-travel-service-64469b5b48-25zj6,server,ac1b4270518348d5001a366c4c4a0fc2,71899e1589643f73,"{""log"":""16:48:46.918 INFO  t.s.TravelServiceImpl#529 TraceID: ac1b4270518348d5001a366c4c4a0fc2 SpanID: 71899e1589643f73 [getRouteByRouteId][Get Route By Id][Routes Response is : Response(status=1, msg=Success, data={id=f3d4d4ef-693b-4456-8eed-59c0d717dd08, stations=[shanghai, suzhou], distances=[0, 50], startStation=shanghai, endStation=suzhou})]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:46.919070134Z""}"
2023-01-29T08:48:46.90131688Z,1674982126901316880,33.33.33.116,ts-travel-service-64469b5b48-25zj6,server,ac1b4270518348d5001a366c4c4a0fc2,71899e1589643f73,"{""log"":""16:48:46.900 INFO  t.s.TravelServiceImpl#518 TraceID: ac1b4270518348d5001a366c4c4a0fc2 SpanID: 71899e1589643f73 [getRouteByRouteId][Get Route By Id][Route ID：f3d4d4ef-693b-4456-8eed-59c0d717dd08]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:46.90131688Z""}"
2023-01-29T08:48:46.899570877Z,1674982126899570877,33.33.33.116,ts-travel-service-64469b5b48-25zj6,server,ac1b4270518348d5001a366c4c4a0fc2,71899e1589643f73,"{""log"":""16:48:46.899 INFO  t.c.TravelController#53 TraceID: ac1b4270518348d5001a366c4c4a0fc2 SpanID: 71899e1589643f73 [getRouteByTripId][Get Route By Trip ID][TripId: D1345]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:46.899570877Z""}"
2023-01-29T08:48:46.886730936Z,1674982126886730936,33.33.33.74,ts-train-food-service-59bbbdd99b-b67ts,server,ac1b4270518348d5001a366c4c4a0fc2,9fbc5bfe68b17c7d,"{""log"":""16:48:46.885 INFO  t.c.TrainFoodController#37 TraceID: ac1b4270518348d5001a366c4c4a0fc2 SpanID: 9fbc5bfe68b17c7d [Food Map Service][Get TrainFoods By TripId]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:46.886730936Z""}"
2023-01-29T08:48:46.937693047Z,1674982126937693047,33.33.33.80,ts-station-food-service-dc4d75dd-fw6ft,server,ac1b4270518348d5001a366c4c4a0fc2,6c5c482b47008b4c,"{""log"":""16:48:46.936 INFO  f.c.StationFoodController#46 TraceID: ac1b4270518348d5001a366c4c4a0fc2 SpanID: 6c5c482b47008b4c [Food Map Service][Get FoodStores By StationNames]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:46.937693047Z""}"
2023-01-29T08:48:46.907064695Z,1674982126907064695,33.33.33.80,ts-route-service-b6c59fb57-zv8dt,server,ac1b4270518348d5001a366c4c4a0fc2,12044ee2903a3d03,"{""log"":""16:48:46.905 INFO  r.c.RouteController#47 TraceID: ac1b4270518348d5001a366c4c4a0fc2 SpanID: 12044ee2903a3d03 [getRouteById][Query route by id][RouteId: f3d4d4ef-693b-4456-8eed-59c0d717dd08]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:46.907064695Z""}"
2023-01-29T08:48:46.947373243Z,1674982126947373243,33.33.33.155,ts-food-service-f5756978c-k8vqf,server,ac1b4270518348d5001a366c4c4a0fc2,a69c9be7e86862e7,"{""log"":""16:48:46.946 ERROR f.s.FoodServiceImpl#302 TraceID: ac1b4270518348d5001a366c4c4a0fc2 SpanID: a69c9be7e86862e7 [getAllFood][Get the Get Food Request Failed!][foodStoresListResult is null][date: 2021-07-14, tripId: D1345]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:46.947373243Z""}"
2023-01-29T08:48:46.895114837Z,1674982126895114837,33.33.33.155,ts-food-service-f5756978c-k8vqf,server,ac1b4270518348d5001a366c4c4a0fc2,a69c9be7e86862e7,"{""log"":""16:48:46.894 INFO  f.s.FoodServiceImpl#243 TraceID: ac1b4270518348d5001a366c4c4a0fc2 SpanID: a69c9be7e86862e7 [getAllFood][Get Train Food List!]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:46.895114837Z""}"
2023-01-29T08:48:46.895023464Z,1674982126895023464,33.33.33.155,ts-food-service-f5756978c-k8vqf,server,ac1b4270518348d5001a366c4c4a0fc2,a69c9be7e86862e7,"{""log"":""16:48:46.894 INFO  f.s.FoodServiceImpl#240 TraceID: ac1b4270518348d5001a366c4c4a0fc2 SpanID: a69c9be7e86862e7 [getAllFood][Get Train Food Start!]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:46.895023464Z""}"
2023-01-29T08:48:46.87591206Z,1674982126875912060,33.33.33.155,ts-food-service-f5756978c-k8vqf,server,ac1b4270518348d5001a366c4c4a0fc2,a69c9be7e86862e7,"{""log"":""16:48:46.875 INFO  f.s.FoodServiceImpl#214 TraceID: ac1b4270518348d5001a366c4c4a0fc2 SpanID: a69c9be7e86862e7 [getAllFood][get All Food with info][data:2021-07-14 start:Shang Hai end:Su Zhou tripid:D1345]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:46.87591206Z""}"
2023-01-29T08:48:46.875738601Z,1674982126875738601,33.33.33.155,ts-food-service-f5756978c-k8vqf,server,ac1b4270518348d5001a366c4c4a0fc2,a69c9be7e86862e7,"{""log"":""16:48:46.875 INFO  f.c.FoodController#93 TraceID: ac1b4270518348d5001a366c4c4a0fc2 SpanID: a69c9be7e86862e7 [getAllFood][Get Food Request!]\n"",""stream"":""stdout"",""time"":""2023-01-29T08:48:46.875738601Z""}"
