TraceID,SpanID,ParentID,PodName,OperationName,StartTimeUnixNano,EndTimeUnixNano,Duration
0c21453d0a57c4ad01b9f5900a7e6550,d4ad1c148e880294,root,frontend-579b9bff58-t2dbm,hipstershop.Frontend/Recv.,1661267633326257303,1661267634287086349,960829
0c21453d0a57c4ad01b9f5900a7e6550,357c1d28a22dab2e,d4ad1c148e880294,frontend-579b9bff58-t2dbm,hipstershop.CheckoutService/PlaceOrder,1661267633326385740,1661267633691424259,365038
0c21453d0a57c4ad01b9f5900a7e6550,a734621d6acd134e,d4ad1c148e880294,frontend-579b9bff58-t2dbm,hipstershop.RecommendationService/ListRecommendations,1661267633691503672,1661267634177807976,486304
0c21453d0a57c4ad01b9f5900a7e6550,ae25ada6625244b5,d4ad1c148e880294,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661267634177819584,1661267634185401361,7581
0c21453d0a57c4ad01b9f5900a7e6550,36917d6de2a5b782,d4ad1c148e880294,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661267634185844239,1661267634191377616,5533
0c21453d0a57c4ad01b9f5900a7e6550,4e97d86e7ba60381,d4ad1c148e880294,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661267634191411502,1661267634197211593,5800
0c21453d0a57c4ad01b9f5900a7e6550,a96d6c8c4c3d37cd,d4ad1c148e880294,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661267634197236286,1661267634202484009,5247
0c21453d0a57c4ad01b9f5900a7e6550,4e80df3fc8a11945,d4ad1c148e880294,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661267634202503223,1661267634207310048,4806
0c21453d0a57c4ad01b9f5900a7e6550,835fc1cc53edcbc1,d4ad1c148e880294,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/GetSupportedCurrencies,1661267634207333837,1661267634286788625,79454
0c21453d0a57c4ad01b9f5900a7e6550,724dd0ca903d2688,357c1d28a22dab2e,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/PlaceOrder,1661267633328328833,1661267633690005530,361676
0c21453d0a57c4ad01b9f5900a7e6550,53a04968fbd7b1e2,ee8e7283f9166f4d,checkoutservice-578fcf4766-9csqn,hipstershop.CartService/GetCart,1661267633328802914,1661267633339427046,10624
0c21453d0a57c4ad01b9f5900a7e6550,f559c073478f6a5f,40c1ecaa22e05e77,checkoutservice-578fcf4766-9csqn,hipstershop.ProductCatalogService/GetProduct,1661267633339900958,1661267633347320587,7419
0c21453d0a57c4ad01b9f5900a7e6550,7f1757bff5311416,1ed8ea5f86df8d8c,checkoutservice-578fcf4766-9csqn,hipstershop.ShippingService/GetQuote,1661267633395556265,1661267633401835102,6278
0c21453d0a57c4ad01b9f5900a7e6550,b643cca9e2c52db3,63ee8b8ee1451785,checkoutservice-578fcf4766-9csqn,hipstershop.PaymentService/Charge,1661267633587573040,1661267633593888713,6315
0c21453d0a57c4ad01b9f5900a7e6550,e30179eb45053f41,c06a7d525ee53f0e,checkoutservice-578fcf4766-9csqn,hipstershop.ShippingService/ShipOrder,1661267633595723653,1661267633603277190,7553
0c21453d0a57c4ad01b9f5900a7e6550,aeda1acf81baa73e,8124e15a7441d802,checkoutservice-578fcf4766-9csqn,hipstershop.CartService/EmptyCart,1661267633604015324,1661267633613762546,9747
0c21453d0a57c4ad01b9f5900a7e6550,c7293032e729de42,59b6466a8b24852d,checkoutservice-578fcf4766-9csqn,hipstershop.EmailService/SendOrderConfirmation,1661267633614113559,1661267633689783230,75669
0c21453d0a57c4ad01b9f5900a7e6550,c4db23bc27cbd8bb,724dd0ca903d2688,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/PrepareOrderItemsAndShippingQuoteFromCart,1661267633328582811,1661267633587250933,258668
0c21453d0a57c4ad01b9f5900a7e6550,ee8e7283f9166f4d,c4db23bc27cbd8bb,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/GetUserCart,1661267633328617482,1661267633339683160,11065
0c21453d0a57c4ad01b9f5900a7e6550,40c1ecaa22e05e77,c4db23bc27cbd8bb,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/PrepOrderItems,1661267633339694100,1661267633395330559,55636
0c21453d0a57c4ad01b9f5900a7e6550,fbc0eb182e546df1,40c1ecaa22e05e77,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/ConvertCurrency,1661267633347372362,1661267633395250765,47878
0c21453d0a57c4ad01b9f5900a7e6550,1ed8ea5f86df8d8c,c4db23bc27cbd8bb,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/QuoteShipping,1661267633395338648,1661267633402167403,6828
0c21453d0a57c4ad01b9f5900a7e6550,96f2f474f5f459f3,c4db23bc27cbd8bb,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/ConvertCurrency,1661267633402180369,1661267633587123105,184942
0c21453d0a57c4ad01b9f5900a7e6550,63ee8b8ee1451785,724dd0ca903d2688,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/ChargeCard,1661267633587284981,1661267633594090919,6805
0c21453d0a57c4ad01b9f5900a7e6550,c06a7d525ee53f0e,724dd0ca903d2688,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/ShipOrder,1661267633594189342,1661267633603546857,9357
0c21453d0a57c4ad01b9f5900a7e6550,8124e15a7441d802,724dd0ca903d2688,checkoutservice-578fcf4766-9csqn,hipstershop.CheckoutService/EmptyUserCart,1661267633603556186,1661267633613922256,10366
