TraceID,SpanID,ParentID,PodName,OperationName,StartTimeUnixNano,EndTimeUnixNano,Duration
00363531f1e581f3a61774339ac651c0,067a164350dedb57,root,frontend-579b9bff58-t2dbm,hipstershop.Frontend/Recv.,1661269736125071451,1661269736375860381,250788
00363531f1e581f3a61774339ac651c0,6b3e78a3cdfcedda,067a164350dedb57,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661269736125195745,1661269736131621273,6425
00363531f1e581f3a61774339ac651c0,78a197de31e30a4c,067a164350dedb57,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/GetSupportedCurrencies,1661269736131655675,1661269736187846646,56190
00363531f1e581f3a61774339ac651c0,d2c991a4d5284abd,067a164350dedb57,frontend-579b9bff58-t2dbm,hipstershop.CartService/GetCart,1661269736187861270,1661269736195928221,8066
00363531f1e581f3a61774339ac651c0,6da132bdfe236815,067a164350dedb57,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/Convert,1661269736195974443,1661269736289362389,93387
00363531f1e581f3a61774339ac651c0,06234281dc3580ac,067a164350dedb57,frontend-579b9bff58-t2dbm,hipstershop.RecommendationService/ListRecommendations,1661269736289392508,1661269736346593126,57200
00363531f1e581f3a61774339ac651c0,f5070e678d20b2d3,067a164350dedb57,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661269736346624921,1661269736351252033,4627
00363531f1e581f3a61774339ac651c0,e6a33d8ca17d855c,067a164350dedb57,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661269736351264255,1661269736355622908,4358
00363531f1e581f3a61774339ac651c0,82760694b051351b,067a164350dedb57,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661269736355637640,1661269736359699095,4061
00363531f1e581f3a61774339ac651c0,3dc4e0a0aa655726,067a164350dedb57,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661269736359721001,1661269736363638162,3917
00363531f1e581f3a61774339ac651c0,ff255e9435975ce4,067a164350dedb57,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661269736363647866,1661269736367321705,3673
00363531f1e581f3a61774339ac651c0,51c0576c8c3813a5,067a164350dedb57,frontend-579b9bff58-t2dbm,hipstershop.AdService/GetAds,1661269736367385960,1661269736375377511,7991
00363531f1e581f3a61774339ac651c0,b389447946473ef9,6b3e78a3cdfcedda,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/GetProduct,1661269736127673766,1661269736130301265,2627
00363531f1e581f3a61774339ac651c0,7d6b3084cb7b166f,6129087a9e5a20cb,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/ListProducts,1661269736339827773,1661269736343735893,3908
00363531f1e581f3a61774339ac651c0,eddf3f69de8c83b4,f5070e678d20b2d3,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/GetProduct,1661269736347503082,1661269736350088777,2585
00363531f1e581f3a61774339ac651c0,0ae06502926ea515,e6a33d8ca17d855c,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/GetProduct,1661269736351830188,1661269736354498680,2668
00363531f1e581f3a61774339ac651c0,8a98e4a7bcbda90e,82760694b051351b,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/GetProduct,1661269736356286458,1661269736358554019,2267
00363531f1e581f3a61774339ac651c0,b2d2d735cf312149,3dc4e0a0aa655726,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/GetProduct,1661269736360328264,1661269736362746019,2417
00363531f1e581f3a61774339ac651c0,ef2f5cfcfbb3b312,ff255e9435975ce4,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/GetProduct,1661269736364106840,1661269736366438779,2331
00363531f1e581f3a61774339ac651c0,2f4bfa4199ca0ad2,b389447946473ef9,productcatalogservice-668d5f85fb-jhwx9,sql.conn.query,1661269736129685469,1661269736130152250,466
00363531f1e581f3a61774339ac651c0,ddd9c02e333bf147,b389447946473ef9,productcatalogservice-668d5f85fb-jhwx9,sql.rows,1661269736130149436,1661269736130180424,30
00363531f1e581f3a61774339ac651c0,16a7b22872946672,74999ba71a759759,productcatalogservice-668d5f85fb-jhwx9,sql.conn.query,1661269736342346977,1661269736343226674,879
00363531f1e581f3a61774339ac651c0,7de4bb16128623a8,74999ba71a759759,productcatalogservice-668d5f85fb-jhwx9,sql.rows,1661269736343222794,1661269736343630342,407
00363531f1e581f3a61774339ac651c0,2bed0d9e3b9001d0,eddf3f69de8c83b4,productcatalogservice-668d5f85fb-jhwx9,sql.conn.query,1661269736349510905,1661269736349974595,463
00363531f1e581f3a61774339ac651c0,2c40ba26361388d3,eddf3f69de8c83b4,productcatalogservice-668d5f85fb-jhwx9,sql.rows,1661269736349970978,1661269736350000474,29
00363531f1e581f3a61774339ac651c0,b700d89b844ccdbe,0ae06502926ea515,productcatalogservice-668d5f85fb-jhwx9,sql.conn.query,1661269736353910003,1661269736354367688,457
00363531f1e581f3a61774339ac651c0,212a4cdf802b3971,0ae06502926ea515,productcatalogservice-668d5f85fb-jhwx9,sql.rows,1661269736354363966,1661269736354394979,31
00363531f1e581f3a61774339ac651c0,ad62f808acd4f251,8a98e4a7bcbda90e,productcatalogservice-668d5f85fb-jhwx9,sql.conn.query,1661269736358004369,1661269736358434723,430
00363531f1e581f3a61774339ac651c0,08dd6205714c9452,8a98e4a7bcbda90e,productcatalogservice-668d5f85fb-jhwx9,sql.rows,1661269736358431855,1661269736358457898,26
00363531f1e581f3a61774339ac651c0,7dc488b87abb4149,b2d2d735cf312149,productcatalogservice-668d5f85fb-jhwx9,sql.conn.query,1661269736362139424,1661269736362617909,478
00363531f1e581f3a61774339ac651c0,98dc0c4389eba570,b2d2d735cf312149,productcatalogservice-668d5f85fb-jhwx9,sql.rows,1661269736362615504,1661269736362644270,28
00363531f1e581f3a61774339ac651c0,0065158422440584,ef2f5cfcfbb3b312,productcatalogservice-668d5f85fb-jhwx9,sql.conn.query,1661269736365914384,1661269736366334408,420
00363531f1e581f3a61774339ac651c0,345d51496b207b60,ef2f5cfcfbb3b312,productcatalogservice-668d5f85fb-jhwx9,sql.rows,1661269736366331132,1661269736366356066,24
00363531f1e581f3a61774339ac651c0,1131b8099d7a9ae2,78a197de31e30a4c,currencyservice-cf787dd48-vpjrd,grpc.hipstershop.CurrencyService/GetSupportedCurrencies,1661269736185779456,1661269736186100480,321
00363531f1e581f3a61774339ac651c0,561903b40484779f,1131b8099d7a9ae2,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/GetCurrencyData,1661269736185966336,1661269736186720512,754
00363531f1e581f3a61774339ac651c0,e8bb0eae5686a54a,d2c991a4d5284abd,cartservice-579f59597d-wc2lz,hipstershop.CartService/GetCart,1661269736193175300,1661269736194584500,1409
00363531f1e581f3a61774339ac651c0,0627813a7ffd7675,6da132bdfe236815,currencyservice-cf787dd48-vpjrd,grpc.hipstershop.CurrencyService/Convert,1661269736281936896,1661269736283126528,1189
00363531f1e581f3a61774339ac651c0,d9003141e9367e9f,0627813a7ffd7675,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/GetCurrencyData,1661269736282081792,1661269736283628288,1546
00363531f1e581f3a61774339ac651c0,c17ff7e2af3c730e,0627813a7ffd7675,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/Carry,1661269736282214144,1661269736282267904,53
00363531f1e581f3a61774339ac651c0,5d00ca66be9c5699,0627813a7ffd7675,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/Carry,1661269736282701568,1661269736282770176,68
00363531f1e581f3a61774339ac651c0,213c738fed9dbffd,06234281dc3580ac,recommendationservice-6cfdd55578-gfj6q,/hipstershop.RecommendationService/ListRecommendations,1661269736290902915,1661269736345531167,54628
00363531f1e581f3a61774339ac651c0,6129087a9e5a20cb,213c738fed9dbffd,recommendationservice-6cfdd55578-gfj6q,/hipstershop.ProductCatalogService/ListProducts,1661269736291221996,1661269736345196037,53974
00363531f1e581f3a61774339ac651c0,9f0b516000e8b235,7d6b3084cb7b166f,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/ParseCatalog,1661269736340059670,1661269736343709364,3649
00363531f1e581f3a61774339ac651c0,74999ba71a759759,9f0b516000e8b235,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/ReadCatalog,1661269736340087356,1661269736343688606,3601
00363531f1e581f3a61774339ac651c0,8815468d9b7e27a7,51c0576c8c3813a5,adservice-5f6585d649-fnmft,hipstershop.AdService/GetAds,1661269736368000156,1661269736373517121,5516
00363531f1e581f3a61774339ac651c0,40bc6f5705956655,8815468d9b7e27a7,adservice-5f6585d649-fnmft,hipstershop.AdServiceImpl/getAds,1661269736368119216,1661269736373522825,5403
00363531f1e581f3a61774339ac651c0,27b1cc688f538ba5,40bc6f5705956655,adservice-5f6585d649-fnmft,hipstershop.AdService/getAdsByCategory,1661269736368201814,1661269736373457990,5256
00363531f1e581f3a61774339ac651c0,16cba70c11cb57c0,27b1cc688f538ba5,adservice-5f6585d649-fnmft,SELECT addatabase.aditems,1661269736372754599,1661269736373331673,577
0a21365410663575c2fb81dd15c13179,6a5c370d482a6f6b,root,frontend-579b9bff58-t2dbm,hipstershop.Frontend/Recv.,1661269721991245415,1661269722799770796,808525
0a21365410663575c2fb81dd15c13179,b984a4d641c1132a,6a5c370d482a6f6b,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/GetSupportedCurrencies,1661269721991370721,1661269722197308497,205937
0a21365410663575c2fb81dd15c13179,fb3df52db1d4a34b,6a5c370d482a6f6b,frontend-579b9bff58-t2dbm,hipstershop.CartService/GetCart,1661269722197340004,1661269722204486440,7146
0a21365410663575c2fb81dd15c13179,13eecca6eb72ff86,6a5c370d482a6f6b,frontend-579b9bff58-t2dbm,hipstershop.RecommendationService/ListRecommendations,1661269722204500332,1661269722213230734,8730
0a21365410663575c2fb81dd15c13179,e40712379ffa0cad,6a5c370d482a6f6b,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661269722213241057,1661269722217074064,3833
0a21365410663575c2fb81dd15c13179,e5c9139f257c2755,6a5c370d482a6f6b,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661269722217096666,1661269722220597350,3500
0a21365410663575c2fb81dd15c13179,88415983fa5d695f,6a5c370d482a6f6b,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661269722220617919,1661269722224021417,3403
0a21365410663575c2fb81dd15c13179,315171550492bb70,6a5c370d482a6f6b,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661269722224041116,1661269722227479579,3438
0a21365410663575c2fb81dd15c13179,1c744ac1ee13cf2e,6a5c370d482a6f6b,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/GetProduct,1661269722227503704,1661269722230880677,3376
