Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2022-08-23 11:59:28.156628494 +0000 UTC m=+0.139064770,1661255968,adservice-5f6585d649-fnmft,0.93728634,3.124287799,201.0039063,87.00130208,1048,2406,31010.94238,83160.71163,0.205,0.018735294,0.2275,0.021867647,0.2455,0.024373529,4.8,0,1.547469678,7.991166273,30701.16667
2022-08-23 12:00:28.118273283 +0000 UTC m=+60.100709559,1661256028,adservice-5f6585d649-fnmft,1.12834161,3.761138701,201.1328125,87.04427083,982,2366,30510.33912,63359.76389,0.085,0.017285714,0.0925,0.021142857,0.0985,0.024228571,4.533333333,0,1.589027348,7.991166273,30879.93333
2022-08-23 12:01:28.125360314 +0000 UTC m=+120.107796590,1661256088,adservice-5f6585d649-fnmft,1.097368535,3.657895117,201.1328125,87.04427083,1060,2534,32399.10893,79020.66249,0.02275,0.01345,0.023875,0.019225,0.024775,0.023845,5.066666667,0,1.642152766,7.970967648,32756.73333
2022-08-23 12:02:28.140302579 +0000 UTC m=+180.122738861,1661256148,adservice-5f6585d649-fnmft,1.253027041,4.176756803,201.109375,87.03645833,658,1746,25134.64762,74282.86376,0.0425,0.033888889,0.04625,0.041944444,0.04925,0.048388889,3.866666667,0,1.619246862,7.976310038,22715.43333
2022-08-23 12:03:28.132964374 +0000 UTC m=+240.115400670,1661256208,adservice-5f6585d649-fnmft,0.794879708,2.649599027,201.109375,87.03645833,694,1776,17292.87056,70807.85401,0.0425,0.024129032,0.04625,0.03,0.04925,0.046,3.333333333,0,1.447880487,7.980871805,24300.53333
2022-08-23 12:04:28.107263335 +0000 UTC m=+300.089699611,1661256268,adservice-5f6585d649-fnmft,0.803753185,2.679177284,201.109375,87.03645833,670,1782,21691.82988,63520.12423,0.0925,0.0346875,0.09625,0.04234375,0.09925,0.04846875,3.2,0,1.459823483,7.999362816,40338.83333
2022-08-23 12:05:28.115581244 +0000 UTC m=+360.098017519,1661256328,adservice-5f6585d649-fnmft,0.864660288,2.882200961,201.234375,87.078125,304,804,15215.48822,83975.13598,0.085,0.095,0.0925,0.658333333,0.0985,0.931666667,2.266666667,0,1.429526835,7.987507102,10941.06667
2022-08-23 12:06:28.16844802 +0000 UTC m=+420.150884296,1661256388,adservice-5f6585d649-fnmft,0.288180486,0.960601619,201.234375,87.078125,212,604,9907.423892,41825.23292,0.022,0.024863636,0.0235,0.036875,0.0247,0.047375,1.4,0,1.346773182,7.968601384,7883.166667
2022-08-23 12:07:28.118614912 +0000 UTC m=+480.101051188,1661256448,adservice-5f6585d649-fnmft,1.037703484,3.459011613,201.3632813,87.12109375,756,1862,28531.93631,59369.02942,0.0205,0.024881579,0.02275,0.036964286,0.02455,0.047392857,4.733333333,0,1.56897201,7.975114709,25847.4
2022-08-23 12:08:28.135344357 +0000 UTC m=+540.117780641,1661256508,adservice-5f6585d649-fnmft,1.621722791,5.405742637,201.0390625,87.01302083,1098,2530,29105.16888,84179.11975,0.0925,0.025833333,0.09625,0.04,0.09925,0.066,4.533333333,0,1.715983761,8.00499794,31627.86667
