TraceID,SpanID,ParentID,PodName,OperationName,StartTimeUnixNano,EndTimeUnixNano,Duration
01db723f5de73f1e8954a6d76d02e140,ab872b6a0755789d,root,frontend-579b9bff58-t2dbm,hipstershop.Frontend/Recv.,1661273974730641486,1661273975415194516,684553
01db723f5de73f1e8954a6d76d02e140,dc6c7991b9101cf8,ab872b6a0755789d,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/GetSupportedCurrencies,1661273974730744351,1661273974737125575,6381
01db723f5de73f1e8954a6d76d02e140,0b751001822cdde7,ab872b6a0755789d,frontend-579b9bff58-t2dbm,hipstershop.ProductCatalogService/ListProducts,1661273974737147915,1661273974743261762,6113
01db723f5de73f1e8954a6d76d02e140,0ab5a23d40a52fca,ab872b6a0755789d,frontend-579b9bff58-t2dbm,hipstershop.CartService/GetCart,1661273974743287108,1661273974749644874,6357
01db723f5de73f1e8954a6d76d02e140,1b20c3db364326b9,ab872b6a0755789d,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/Convert,1661273974749672871,1661273975101651616,351978
01db723f5de73f1e8954a6d76d02e140,42003edeee9e3c92,ab872b6a0755789d,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/Convert,1661273975101693518,1661273975187835952,86142
01db723f5de73f1e8954a6d76d02e140,2f0fc1eccabe6473,ab872b6a0755789d,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/Convert,1661273975187877833,1661273975194097305,6219
01db723f5de73f1e8954a6d76d02e140,7e1ba7d817097d8b,ab872b6a0755789d,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/Convert,1661273975194122963,1661273975199135609,5012
01db723f5de73f1e8954a6d76d02e140,3cb29bf6c9c1bcc6,ab872b6a0755789d,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/Convert,1661273975199151160,1661273975203520772,4369
01db723f5de73f1e8954a6d76d02e140,34b3db433d664ac3,ab872b6a0755789d,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/Convert,1661273975203549212,1661273975289809442,86260
01db723f5de73f1e8954a6d76d02e140,67934e3502ec2980,ab872b6a0755789d,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/Convert,1661273975289856532,1661273975295267002,5410
01db723f5de73f1e8954a6d76d02e140,0a69eb1a114ced3d,ab872b6a0755789d,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/Convert,1661273975295278983,1661273975389985699,94706
01db723f5de73f1e8954a6d76d02e140,0b0453764919fcdd,ab872b6a0755789d,frontend-579b9bff58-t2dbm,hipstershop.CurrencyService/Convert,1661273975390004199,1661273975395557601,5553
01db723f5de73f1e8954a6d76d02e140,145b3c5b267dcf28,ab872b6a0755789d,frontend-579b9bff58-t2dbm,hipstershop.AdService/GetAds,1661273975395624129,1661273975414766677,19142
01db723f5de73f1e8954a6d76d02e140,35cbae193c43ee2f,dc6c7991b9101cf8,currencyservice-cf787dd48-vpjrd,grpc.hipstershop.CurrencyService/GetSupportedCurrencies,1661273974735113984,1661273974735437312,323
01db723f5de73f1e8954a6d76d02e140,9ad95b261ee56d70,35cbae193c43ee2f,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/GetCurrencyData,1661273974735280384,1661273974736318720,1038
01db723f5de73f1e8954a6d76d02e140,cb7d2b2a40082408,0b751001822cdde7,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/ListProducts,1661273974739729724,1661273974742373880,2644
01db723f5de73f1e8954a6d76d02e140,0f7507ed3ea9f7da,cb7d2b2a40082408,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/ParseCatalog,1661273974739780569,1661273974742338611,2558
01db723f5de73f1e8954a6d76d02e140,c2a0efa34de53200,0f7507ed3ea9f7da,productcatalogservice-668d5f85fb-jhwx9,hipstershop.ProductCatalogService/ReadCatalog,1661273974739798254,1661273974742319363,2521
01db723f5de73f1e8954a6d76d02e140,a39d1c02ccbe63a5,c2a0efa34de53200,productcatalogservice-668d5f85fb-jhwx9,sql.conn.query,1661273974741510071,1661273974742016800,506
01db723f5de73f1e8954a6d76d02e140,dacfea8e14c50eb7,c2a0efa34de53200,productcatalogservice-668d5f85fb-jhwx9,sql.rows,1661273974742014482,1661273974742259231,244
01db723f5de73f1e8954a6d76d02e140,df004d1c41ae4640,0ab5a23d40a52fca,cartservice-579f59597d-wc2lz,hipstershop.CartService/GetCart,1661273974747960600,1661273974748834700,874
01db723f5de73f1e8954a6d76d02e140,ac969a0f23745bca,1b20c3db364326b9,currencyservice-cf787dd48-vpjrd,grpc.hipstershop.CurrencyService/Convert,1661273975098826496,1661273975099830272,1003
01db723f5de73f1e8954a6d76d02e140,9dae282437f7f712,ac969a0f23745bca,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/GetCurrencyData,1661273975098946304,1661273975100240384,1294
01db723f5de73f1e8954a6d76d02e140,f8ae44a53911f681,ac969a0f23745bca,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/Carry,1661273975099057664,1661273975099100928,43
01db723f5de73f1e8954a6d76d02e140,89b9cf3b7f8f1b9e,ac969a0f23745bca,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/Carry,1661273975099451648,1661273975099534080,82
01db723f5de73f1e8954a6d76d02e140,dde75a57e3984683,42003edeee9e3c92,currencyservice-cf787dd48-vpjrd,grpc.hipstershop.CurrencyService/Convert,1661273975184957440,1661273975186172160,1214
01db723f5de73f1e8954a6d76d02e140,0493dc7533c9c7a9,dde75a57e3984683,currencyservice-cf787dd48-vpjrd,hipstershop.CurrencyService/GetCurrencyData,1661273975185106944,1661273975186733312,1626
