Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2023-01-30 11:39:53.719185435 +0000 UTC m=+0.896015740,1675078793,ts-contacts-service-866bd68c97-dzqgd,9.448376157119494,1.8896297296996791,436.8359375,21.841796875,174,200,1934.4850948509486,42172.086720867206,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,0.26666666666666666,0,9.29199796969784,58.42399345251672,100006.96666666666
2023-01-30 11:40:53.447640799 +0000 UTC m=+60.624471101,1675078853,ts-contacts-service-866bd68c97-dzqgd,6.960347540211132,1.3920365740722949,437.09375,21.8546875,186,222,2041.782413969046,35765.51958727819,0.0046,NaN,0.004799999999999999,NaN,0.004960000000000001,NaN,0,0,8.349258928854109,58.7050424647225,74890.2
2023-01-30 11:41:53.454998453 +0000 UTC m=+120.631828756,1675078913,ts-contacts-service-866bd68c97-dzqgd,5.809166180758542,1.1618332361517083,437.99609375,21.899804687499998,112,98,1495.2548599418337,45997.857033522116,0.0046,0.0235,0.004799999999999999,0.02425,0.004960000000000001,0.02485,0.26666666666666666,0,8.936387200846651,57.30355415639556,65938.76666666666
2023-01-30 11:42:53.826578619 +0000 UTC m=+181.003408915,1675078973,ts-contacts-service-866bd68c97-dzqgd,13.928411561001708,2.7856823122003416,437.18359375,21.8591796875,140,136,1944.0661478599222,50349.22178988327,0.0046,0.0235,0.0048000000000000004,0.02425,0.00496,0.02485,0.26666666666666666,0,11.05392990821108,61.95485310243127,963716.4666666667
2023-01-30 11:43:53.612587697 +0000 UTC m=+240.789418005,1675079033,ts-contacts-service-866bd68c97-dzqgd,4.818251700000076,0.9636503400000153,437.44140625,21.8720703125,86,60,1173.3165719282904,33009.67424573677,0.0046,NaN,0.0048000000000000004,NaN,0.00496,NaN,0,0,7.8812735192057115,61.97546645329612,65584.13333333333
2023-01-30 11:44:53.442719471 +0000 UTC m=+300.619549786,1675079093,ts-contacts-service-866bd68c97-dzqgd,4.972514915360617,0.9945029830721234,437.30859375,21.865429687499997,86,60,1563.8193808967847,38456.43873654981,0.01750000000000001,0.045,0.021250000000000005,0.0475,0.024249999999999997,0.0495,0.13333333333333333,0,12.868104076323883,61.7956546080597,2702338.2333333334
2023-01-30 11:45:53.43632407 +0000 UTC m=+360.613154372,1675079153,ts-contacts-service-866bd68c97-dzqgd,8.312295277881764,1.6624252760567844,438.1953125,21.909765625,86,60,1332.2399250234303,31518.900343642614,0.016000000000000004,0.0235,0.020499999999999994,0.02425,0.0241,0.02485,0,0,9.959211420769499,60.3385224496467,71010.5
2023-01-30 11:46:53.455425316 +0000 UTC m=+420.632255636,1675079213,ts-contacts-service-866bd68c97-dzqgd,7.72632150809715,1.5452297300147178,437.1953125,21.859765624999998,114,100,1979.575837596963,50390.163393299226,0.0046,0.0235,0.0048000000000000004,0.02425,0.00496,0.02485,0,0,12.890222984724431,59.68257879117944,1964404.1
2023-01-30 11:47:53.783494874 +0000 UTC m=+480.960325189,1675079273,ts-contacts-service-866bd68c97-dzqgd,6.71464993367591,1.3428993590984741,437.96875,21.8984375,134.00000000000003,134,1874.5660846588262,32261.28179887053,0.0046,0.0235,0.0048000000000000004,0.02425,0.00496,0.02485,0.26666666666666666,0,9.33344662061768,58.857434894133974,72646.1
2023-01-30 11:48:53.710800373 +0000 UTC m=+540.887630683,1675079333,ts-contacts-service-866bd68c97-dzqgd,19.23065835039208,3.845893431000736,438.2578125,21.912890625,154,162,2057.8940551742003,40150.8871907784,0.0046,0.14500000000000005,0.0048,0.1974999999999999,0.00496,0.23950000000000002,0.4666666666666667,0,9.459516654820288,58.55799243038725,128347.56666666667
2023-01-30 11:49:53.44335132 +0000 UTC m=+600.620182326,1675079393,ts-contacts-service-866bd68c97-dzqgd,8.500093599799005,1.699983586169321,437.39453125,21.8697265625,112,98,1744.3668816824247,53587.52319519307,0.0046,0.0235,0.0048000000000000004,0.02425,0.00496,0.02485,0.13333333333333333,0,8.360509931767101,59.354009296743214,77353.96666666666
2023-01-30 11:50:53.539555458 +0000 UTC m=+660.716385786,1675079453,ts-contacts-service-866bd68c97-dzqgd,7.301993259579072,1.460336700068025,437.26953125,21.8634765625,108.00000000000003,94.00000000000001,1670.4218600191755,36417.06615532119,0.0046,0.0235,0.0048000000000000004,0.02425,0.00496,0.02485,0.26666666666666666,0,12.51694915227679,60.358184415087024,87999.46666666666
2023-01-30 11:51:53.699256523 +0000 UTC m=+720.876086816,1675079513,ts-contacts-service-866bd68c97-dzqgd,7.975054996856995,1.594938458066944,437.43359375,21.871679687500002,142,156,2211.975907841647,38156.13122039647,0.007000000000000001,0.0235,0.008499999999999999,0.02425,0.009699999999999999,0.02485,0.13333333333333333,0,15.933520397301603,62.09036453918183,3854042.5
2023-01-30 11:52:53.438093804 +0000 UTC m=+780.614924089,1675079573,ts-contacts-service-866bd68c97-dzqgd,4.546320000000037,0.9092640000000074,437.69140625,21.884570312500003,138,128,3019.396661732428,64314.9915777653,0.0046,0.0235,0.0048,0.02425,0.00496,0.024849999999999997,0.26666666666666666,0,12.757219069941927,62.20287196425718,72207.63333333333
