Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2023-01-30 11:39:53.214449228 +0000 UTC m=+0.391279527,1675078793,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,398.48556554661616,3183.6251774727875,0,0,0,0,0,0,0,0,12.697819314653646,41.22970225295387,59536.53333333333
2023-01-30 11:40:53.221373599 +0000 UTC m=+60.398203900,1675078853,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,429.1391721655669,3528.044391121776,0,0,0,0,0,0,0,0,13.214137214115295,39.33451809278935,66429
2023-01-30 11:41:53.232848864 +0000 UTC m=+120.409679170,1675078913,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,420.9485079958235,2656.811562345442,0,0,0,0,0,0,0,0,12.373064757848184,37.22524781760722,32123.166666666668
2023-01-30 11:42:53.599532042 +0000 UTC m=+180.776362346,1675078973,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,448.48693852918353,4026.295370290542,0,0,0,0,0,0,0,0,33.77717849341655,41.7438650886679,14668102.6
2023-01-30 11:43:53.398112469 +0000 UTC m=+240.574942755,1675079033,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,453.3947065592635,3608.97583429229,0,0,0,0,0,0,0,0,12.103554482553502,41.65809403347169,22749.433182181914
2023-01-30 11:44:53.212163299 +0000 UTC m=+300.388993605,1675079093,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,424.10997532604864,5486.852308776877,0,0,0,0,0,0,0,0,23.438417036541303,41.52463173455859,7738158.466666667
2023-01-30 11:45:53.215695822 +0000 UTC m=+360.392526131,1675079153,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,433.17511866100426,3889.083187609293,0,0,0,0,0,0,0,0,12.30929120767189,41.506457833500235,32818.5
2023-01-30 11:46:53.217403066 +0000 UTC m=+420.394233372,1675079213,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,447.85697914279166,4161.968064787226,0,0,0,0,0,0,0,0,21.267177335635125,41.33184201635164,27549.566666666666
2023-01-30 11:47:53.508682579 +0000 UTC m=+480.685512924,1675079273,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,398.18943386028917,3190.379678421835,0,0,0,0,0,0,0,0,21.762458022821242,41.70715136908022,30755.433333333334
2023-01-30 11:48:53.365849195 +0000 UTC m=+540.542680491,1675079333,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,469.861982434128,4636.0853199498115,0,0,0,0,0,0,0,0,22.136666150712227,41.15695785972432,72683.7
2023-01-30 11:49:53.236690296 +0000 UTC m=+600.413520597,1675079393,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,401.33239831697057,3308.8359046283313,0,0,0,0,0,0,0,0,23.002084781137878,41.25609709986009,2778619.3666666667
2023-01-30 11:50:53.27050987 +0000 UTC m=+660.447340199,1675079453,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,397.4252491694352,2836.7940199335544,0,0,0,0,0,0,0,0,21.781909742393857,41.1545428044159,37134.166666666664
2023-01-30 11:51:53.235836967 +0000 UTC m=+720.412667281,1675079513,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,397.1265324235868,3619.459699339879,0,0,0,0,0,0,0,0,57.39075811680211,41.98832235377633,20682944.2
2023-01-30 11:52:53.190683912 +0000 UTC m=+780.367514211,1675079573,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,438.0188625967131,2740.1027842096346,0,0,0,0,0,0,0,0,21.199442119906877,42.159181418222936,32923.03333333333
2023-01-30 11:53:53.230418513 +0000 UTC m=+840.407248821,1675079633,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,439.05276846211757,3255.9030867154884,0,0,0,0,0,0,0,0,12.244558205289435,41.87805922252295,50783
2023-01-30 11:54:53.500848113 +0000 UTC m=+900.677678418,1675079693,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,385.11113366487365,2469.653912513955,0,0,0,0,0,0,0,0,12.211262329797945,41.34845466953384,43521.53333333333
2023-01-30 11:55:53.253933995 +0000 UTC m=+960.430764287,1675079753,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,449.7821124714671,4765.304004980287,0,0,0,0,0,0,0,0,12.831490564501625,41.08614063184189,48316.433333333334
2023-01-30 11:56:53.22544367 +0000 UTC m=+1020.402273982,1675079813,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,429.61647944660405,2946.649934192403,0,0,0,0,0,0,0,0,16.425563847022996,41.15493311638493,4404653.833333333
2023-01-30 11:57:53.185612569 +0000 UTC m=+1080.362442873,1675079873,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,415.8745399263882,3044.1350616098575,0,0,0,0,0,0,0,0,12.816139767453649,40.99585659450368,93817.3
2023-01-30 11:58:53.484708513 +0000 UTC m=+1140.661538812,1675079933,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,351.2326092262631,3855.6667480270116,0,0,0,0,0,0,0,0,36.79902105556517,42.03559889102612,15641313.1
2023-01-30 11:59:53.259952779 +0000 UTC m=+1200.436783083,1675079993,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,419.58380383932894,3761.009840296822,0,0,0,0,0,0,0,0,12.381348875882592,42.01576616409935,91148.26666666666
2023-01-30 12:00:53.160731568 +0000 UTC m=+1260.337561866,1675080053,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,411.0828232490115,2632.360110503223,0,0,0,0,0,0,0,0,13.208331601247048,42.050308773359255,91438.83333333333
2023-01-30 12:01:53.270504104 +0000 UTC m=+1320.447334406,1675080113,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,287.14367981572127,233.731644111719,0,0,0,0,0,0,0,0,12.209956259103993,41.81626795892455,27524.1
2023-01-30 12:02:53.515046835 +0000 UTC m=+1380.691877142,1675080173,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,274.9535278428837,221.77321587327245,0,0,0,0,0,0,0,0,12.243539056932018,42.15837639978679,47808.1
2023-01-30 12:03:53.188748051 +0000 UTC m=+1440.365578350,1675080233,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,478.176212883336,4980.853480447834,0,0,0,0,0,0,0,0,16.4515724848575,41.98429726159562,3855143.3238873146
2023-01-30 12:04:53.223770466 +0000 UTC m=+1500.400600771,1675080293,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,83427.07106399686,14132.410679230466,0,0,0,0,0,0,0,0,12.721450553053515,42.15288763772219,140241.76666666666
2023-01-30 12:05:53.175485587 +0000 UTC m=+1560.352315901,1675080353,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,438.31475533723784,7320.2342716795765,0,0,0,0,0,0,0,0,41.812185531411515,42.33252872147216,18302686.766666666
2023-01-30 12:06:53.225140234 +0000 UTC m=+1620.401970536,1675080413,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,388.67428924598266,3587.6081582200245,0,0,0,0,0,0,0,0,13.202212150291048,42.21946022294132,99518.93333333333
2023-01-30 12:07:53.42628071 +0000 UTC m=+1680.603111037,1675080473,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,476.0053981106613,6071.578947368422,0,0,0,0,0,0,0,0,12.347529245190291,42.1175644045242,41255.933333333334
2023-01-30 12:08:53.263160909 +0000 UTC m=+1740.439991203,1675080533,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,280.6201550387597,225.83979328165375,0,0,0,0,0,0,0,0,12.494281079608527,42.06606761910919,85552.76666666666
2023-01-30 12:09:53.234203937 +0000 UTC m=+1800.411034330,1675080593,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,377.3182340390612,2621.6423217900324,0,0,0,0,0,0,0,0,12.163849804243643,41.84537059511598,33983
2023-01-30 12:10:53.205894321 +0000 UTC m=+1860.382724617,1675080653,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,256.70605890076905,206.99681110485835,0,0,0,0,0,0,0,0,14.712988419538764,41.524070661103096,2641775.033333333
2023-01-30 12:11:53.417244935 +0000 UTC m=+1920.594075243,1675080713,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,260.4051819184123,209.27508269018742,0,0,0,0,0,0,0,0,12.318267027987439,41.55322208629066,128884.46666666666
2023-01-30 12:12:53.222454545 +0000 UTC m=+1980.399284847,1675080773,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,378.85665038781957,2804.194197069807,0,0,0,0,0,0,0,0,35.09855840008971,42.047991296043094,15380439.666666666
2023-01-30 12:13:53.21806412 +0000 UTC m=+2040.394894421,1675080833,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,430.5652966755506,3324.58970402581,0,0,0,0,0,0,0,0,12.648747607308453,41.73320469301353,78592.36666666667
2023-01-30 12:14:53.193863719 +0000 UTC m=+2100.370694028,1675080893,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,397.82047605391455,2754.2299971322054,0,0,0,0,0,0,0,0,18.349964510990336,41.598498274699125,3893039.9
2023-01-30 12:15:53.182465692 +0000 UTC m=+2160.359295997,1675080953,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,297.39513653891555,239.00212481309512,0,0,0,0,0,0,0,0,12.096371504661052,41.66843730065121,28364.633333333335
2023-01-30 12:16:53.560614504 +0000 UTC m=+2220.737444805,1675081013,ts-avatar-service-694fdc47c4-g7mwc,0,0,0,0,0,0,512.7172638768541,4739.8949997451455,0,0,0,0,0,0,0,0,12.453678644123944,41.71320120460032,40489.166666666664
