Timestamp,TimeUnixNano,Node,PodName,Container,TraceID,SpanID,Log
2023-01-30T11:39:03.269714154Z,1675078743269714154,33.33.33.76,ts-order-service-5b67c48447-fj8b7,server,8a11d445b818c83a5f19f95e78495c4a,f2160f373dca2dad,"{""log"":""19:39:03.269 INFO  o.s.OrderServiceImpl#365 TraceID: 8a11d445b818c83a5f19f95e78495c4a SpanID: f2160f373dca2dad [getOrderById][Get Order By ID Success][OrderId: 4516be97-7fbe-4f03-9612-a08c05b60e61]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:03.269714154Z""}"
2023-01-30T11:39:03.266694693Z,1675078743266694693,33.33.33.76,ts-order-service-5b67c48447-fj8b7,server,8a11d445b818c83a5f19f95e78495c4a,f2160f373dca2dad,"{""log"":""19:39:03.266 INFO  o.c.OrderController#100 TraceID: 8a11d445b818c83a5f19f95e78495c4a SpanID: f2160f373dca2dad [getOrderById][Get Order By Id][OrderId: 4516be97-7fbe-4f03-9612-a08c05b60e61]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:03.266694693Z""}"
2023-01-30T11:39:03.273994437Z,1675078743273994437,33.33.33.80,ts-inside-payment-service-6f94c49ccd-t4k6c,server,8a11d445b818c83a5f19f95e78495c4a,59a2743c57153ef5,"{""log"":""19:39:03.272 WARN  i.s.InsidePaymentServiceImpl#71 TraceID: 8a11d445b818c83a5f19f95e78495c4a SpanID: 59a2743c57153ef5 [Inside Payment Service.pay][Order status Not allowed to Pay]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:03.273994437Z""}"
2023-01-30T11:39:03.25903054Z,1675078743259030540,33.33.33.80,ts-inside-payment-service-6f94c49ccd-t4k6c,server,8a11d445b818c83a5f19f95e78495c4a,59a2743c57153ef5,"{""log"":""19:39:03.257 INFO  i.c.InsidePaymentController#33 TraceID: 8a11d445b818c83a5f19f95e78495c4a SpanID: 59a2743c57153ef5 [pay][Inside Payment Service.Pay][Pay for: 4516be97-7fbe-4f03-9612-a08c05b60e61]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:03.25903054Z""}"
2023-01-30T11:39:10.65490199Z,1675078750654901990,33.33.33.82,ts-payment-service-7fc6f5476f-pqwgt,server,240a9c227b2de9952e940a153f4cd231,29f2e27aeeaec0fd,"{""log"":""19:39:10.653 INFO  c.t.c.PaymentController#34 TraceID: 240a9c227b2de9952e940a153f4cd231 SpanID: 29f2e27aeeaec0fd [pay][Pay][PaymentId: null]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:10.65490199Z""}"
2023-01-30T11:39:10.693158783Z,1675078750693158783,33.33.33.76,ts-order-service-5b67c48447-fj8b7,server,240a9c227b2de9952e940a153f4cd231,d5b87b18206fa59c,"{""log"":""19:39:10.692 INFO  o.s.OrderServiceImpl#324 TraceID: 240a9c227b2de9952e940a153f4cd231 SpanID: d5b87b18206fa59c [modifyOrder][Modify order Success][OrderId: 4e358b9f-d33b-45a7-b7c6-9ed84c6f7dd2]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:10.693158783Z""}"
2023-01-30T11:39:10.686282521Z,1675078750686282521,33.33.33.76,ts-order-service-5b67c48447-fj8b7,server,240a9c227b2de9952e940a153f4cd231,d5b87b18206fa59c,"{""log"":""19:39:10.685 INFO  o.c.OrderController#108 TraceID: 240a9c227b2de9952e940a153f4cd231 SpanID: d5b87b18206fa59c [modifyOrder][Modify Order Status][OrderId: 4e358b9f-d33b-45a7-b7c6-9ed84c6f7dd2]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:10.686282521Z""}"
2023-01-30T11:39:10.398247328Z,1675078750398247328,33.33.33.76,ts-order-service-5b67c48447-fj8b7,server,240a9c227b2de9952e940a153f4cd231,c235ca5e48c7195f,"{""log"":""19:39:10.397 INFO  o.s.OrderServiceImpl#365 TraceID: 240a9c227b2de9952e940a153f4cd231 SpanID: c235ca5e48c7195f [getOrderById][Get Order By ID Success][OrderId: 4e358b9f-d33b-45a7-b7c6-9ed84c6f7dd2]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:10.398247328Z""}"
2023-01-30T11:39:10.394889966Z,1675078750394889966,33.33.33.76,ts-order-service-5b67c48447-fj8b7,server,240a9c227b2de9952e940a153f4cd231,c235ca5e48c7195f,"{""log"":""19:39:10.394 INFO  o.c.OrderController#100 TraceID: 240a9c227b2de9952e940a153f4cd231 SpanID: c235ca5e48c7195f [getOrderById][Get Order By Id][OrderId: 4e358b9f-d33b-45a7-b7c6-9ed84c6f7dd2]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:10.394889966Z""}"
2023-01-30T11:39:10.676947588Z,1675078750676947588,33.33.33.80,ts-inside-payment-service-6f94c49ccd-t4k6c,server,240a9c227b2de9952e940a153f4cd231,6f1774ede986453d,"{""log"":""19:39:10.676 INFO  i.s.InsidePaymentServiceImpl#117 TraceID: 240a9c227b2de9952e940a153f4cd231 SpanID: 6f1774ede986453d [Inside Payment Service.pay][outside Pay][Out pay result: Response(status=1, msg=Pay Success, data=null)]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:10.676947588Z""}"
