Timestamp,TimeUnixNano,Node,PodName,Container,TraceID,SpanID,Log
2023-01-30T14:08:53.700538037Z,1675087733700538037,33.33.33.167,ts-travel2-service-5c66d57d58-zxw8n,server,bd26549f70cb99f8fab3b01046433d6c,973fc23999a3abce,"{""log"":""22:08:53.700 INFO  t.s.TravelServiceImpl#372 TraceID: bd26549f70cb99f8fab3b01046433d6c SpanID: 973fc23999a3abce [getTickets][Calculate distance][calculate time：650  time: Sat May 04 17:55:52 CST 2013]\n"",""stream"":""stdout"",""time"":""2023-01-30T14:08:53.700538037Z""}"
2023-01-30T14:08:53.700263208Z,1675087733700263208,33.33.33.167,ts-travel2-service-5c66d57d58-zxw8n,server,bd26549f70cb99f8fab3b01046433d6c,973fc23999a3abce,"{""log"":""22:08:53.699 INFO  t.s.TravelServiceImpl#366 TraceID: bd26549f70cb99f8fab3b01046433d6c SpanID: 973fc23999a3abce [getTickets][Calculate distance][calculate time：475  time: Sat May 04 15:00:52 CST 2013]\n"",""stream"":""stdout"",""time"":""2023-01-30T14:08:53.700263208Z""}"
2023-01-30T14:08:53.69991267Z,1675087733699912670,33.33.33.167,ts-travel2-service-5c66d57d58-zxw8n,server,bd26549f70cb99f8fab3b01046433d6c,973fc23999a3abce,"{""log"":""22:08:53.699 INFO  t.s.TravelServiceImpl#469 TraceID: bd26549f70cb99f8fab3b01046433d6c SpanID: 973fc23999a3abce [getRestTicketNumber][Get Rest tickets num][num is: Response(status=1, msg=Get Left Ticket of Internal Success, data=1073741823)]\n"",""stream"":""stdout"",""time"":""2023-01-30T14:08:53.69991267Z""}"
2023-01-30T14:08:53.618796365Z,1675087733618796365,33.33.33.167,ts-travel2-service-5c66d57d58-zxw8n,server,bd26549f70cb99f8fab3b01046433d6c,973fc23999a3abce,"{""log"":""22:08:53.618 INFO  t.s.TravelServiceImpl#459 TraceID: bd26549f70cb99f8fab3b01046433d6c SpanID: 973fc23999a3abce [getRestTicketNumber][Seat request][request: Seat(travelDate=2023-01-30 17:38:46, trainNumber=Z1236, startStation=nanjing, destStation=shanghai, seatType=3, totalNum=2147483647, stations=[taiyuan, shijiazhuang, nanjing, shanghai])]\n"",""stream"":""stdout"",""time"":""2023-01-30T14:08:53.618796365Z""}"
2023-01-30T14:08:53.61865515Z,1675087733618655150,33.33.33.167,ts-travel2-service-5c66d57d58-zxw8n,server,bd26549f70cb99f8fab3b01046433d6c,973fc23999a3abce,"{""log"":""22:08:53.618 INFO  t.s.TravelServiceImpl#469 TraceID: bd26549f70cb99f8fab3b01046433d6c SpanID: 973fc23999a3abce [getRestTicketNumber][Get Rest tickets num][num is: Response(status=1, msg=Get Left Ticket of Internal Success, data=1073741823)]\n"",""stream"":""stdout"",""time"":""2023-01-30T14:08:53.61865515Z""}"
2023-01-30T14:08:53.582599673Z,1675087733582599673,33.33.33.167,ts-travel2-service-5c66d57d58-zxw8n,server,bd26549f70cb99f8fab3b01046433d6c,973fc23999a3abce,"{""log"":""22:08:53.582 INFO  t.s.TravelServiceImpl#459 TraceID: bd26549f70cb99f8fab3b01046433d6c SpanID: 973fc23999a3abce [getRestTicketNumber][Seat request][request: Seat(travelDate=2023-01-30 17:38:46, trainNumber=Z1236, startStation=nanjing, destStation=shanghai, seatType=2, totalNum=2147483647, stations=[taiyuan, shijiazhuang, nanjing, shanghai])]\n"",""stream"":""stdout"",""time"":""2023-01-30T14:08:53.582599673Z""}"
2023-01-30T14:08:53.546571834Z,1675087733546571834,33.33.33.167,ts-travel2-service-5c66d57d58-zxw8n,server,bd26549f70cb99f8fab3b01046433d6c,973fc23999a3abce,"{""log"":""22:08:53.546 INFO  t.s.TravelServiceImpl#260 TraceID: bd26549f70cb99f8fab3b01046433d6c SpanID: 973fc23999a3abce [getTicketsByBatch][before get basic][trips: [Trip(id=d466bc85-6ada-4ec7-b419-c5a61f59bd1a, tripId=Z1234, trainTypeName=ZhiDa, routeId=0b23bd3e-876a-4af3-b920-c50a90c90b04, startStationName=shanghai, stationsName=nanjing, terminalStationName=beijing, startTime=2013-05-04 09:51:52, endTime=2013-05-04 15:51:52), Trip(id=4ad4458a-6534-4201-be53-e618fd934628, tripId=Z1235, trainTypeName=ZhiDa, routeId=9fc9c261-3263-4bfa-82f8-bb44e06b2f52, startStationName=shanghai, stationsName=nanjing, terminalStationName=beijing, startTime=2013-05-04 11:31:52, endTime=2013-05-04 17:51:52), Trip(id=9e94f621-0bac-438f-9aa2-f6c214e8dcdb, tripId=Z1236, trainTypeName=ZhiDa, routeId=d693a2c5-ef87-4a3c-bef8-600b43f62c68, startStationName=shanghai, stationsName=nanjing, terminalStationName=beijing, startTime=2013-05-04 7:05:52, endTime=2013-05-04 12:51:52), Trip(id=121582eb-fa91-4c92-9fe3-c6f109b818eb, tripId=T1235, trainTypeName=TeKuai, routeId=20eb7122-3a11-423f-b10a-be0dc5bce7db, startStationName=shanghai, stationsName=nanjing, terminalStationName=beijing, startTime=2013-05-04 08:31:52, endTime=2013-05-04 17:21:52), Trip(id=ee16ec67-54e3-45ac-9cdd-cfb5706e94f2, tripId=K1345, trainTypeName=KuaiSu, routeId=1367db1f-461e-4ab7-87ad-2bcc05fd9cb7, startStationName=shanghai, stationsName=nanjing, terminalStationName=beijing, startTime=2013-05-04 07:51:52, endTime=2013-05-04 19:59:52)]]\n"",""stream"":""stdout"",""time"":""2023-01-30T14:08:53.546571834Z""}"
2023-01-30T14:08:53.542872926Z,1675087733542872926,33.33.33.167,ts-travel2-service-5c66d57d58-zxw8n,server,bd26549f70cb99f8fab3b01046433d6c,973fc23999a3abce,"{""log"":""22:08:53.542 INFO  t.c.Travel2Controller#115 TraceID: bd26549f70cb99f8fab3b01046433d6c SpanID: 973fc23999a3abce [query][Query TripResponse]\n"",""stream"":""stdout"",""time"":""2023-01-30T14:08:53.542872926Z""}"
2023-01-30T14:08:53.55467228Z,1675087733554672280,33.33.33.115,ts-train-service-86f5f97bc9-tlpss,server,bd26549f70cb99f8fab3b01046433d6c,bf0f1f34bd6b2cdc,"{""log"":""22:08:53.554 INFO  t.c.TrainController#72 TraceID: bd26549f70cb99f8fab3b01046433d6c SpanID: bf0f1f34bd6b2cdc [retrieveByNames][Retrieve train][TrainTypeNames: [TeKuai, ZhiDa, KuaiSu]]\n"",""stream"":""stdout"",""time"":""2023-01-30T14:08:53.55467228Z""}"
2023-01-30T14:08:53.550777822Z,1675087733550777822,33.33.33.76,ts-station-service-7f4f5f6f77-hp2zq,server,bd26549f70cb99f8fab3b01046433d6c,5bd895f57ad4f865,"{""log"":""22:08:53.550 INFO  f.m.c.StationController#71 TraceID: bd26549f70cb99f8fab3b01046433d6c SpanID: 5bd895f57ad4f865 [queryForIdBatch][Query stations for id batch][StationNameNumbers: 2]\n"",""stream"":""stdout"",""time"":""2023-01-30T14:08:53.550777822Z""}"
2023-01-30T14:08:53.695239598Z,1675087733695239598,33.33.33.82,ts-seat-service-5c95b49cff-mxdsg,server,bd26549f70cb99f8fab3b01046433d6c,2f74cb102ec9954c,"{""log"":""22:08:53.694 INFO  s.s.SeatServiceImpl#217 TraceID: bd26549f70cb99f8fab3b01046433d6c SpanID: 2f74cb102ec9954c [getDirectProportion][Configs is : Config(name=DirectTicketAllocationProportion, value=0.5, description=Allocation Proportion Of The Direct Ticket - From Start To End)]\n"",""stream"":""stdout"",""time"":""2023-01-30T14:08:53.695239598Z""}"
