Timestamp,TimeUnixNano,Node,PodName,Container,TraceID,SpanID,Log
2023-01-29T10:12:22.929874503Z,1674987142929874503,33.33.33.155,ts-verification-code-service-7b6dc75c45-2z9p2,server,0bba15a1e6250480f2a5a830480a08f6,b8ce114fac4f4e3d,"{""log"":""18:12:22.929 INFO  v.c.VerifyCodeController#54 TraceID: 0bba15a1e6250480f2a5a830480a08f6 SpanID: b8ce114fac4f4e3d [verifyCode][verify result: false]\n"",""stream"":""stdout"",""time"":""2023-01-29T10:12:22.929874503Z""}"
2023-01-29T10:12:22.929764175Z,1674987142929764175,33.33.33.155,ts-verification-code-service-7b6dc75c45-2z9p2,server,0bba15a1e6250480f2a5a830480a08f6,b8ce114fac4f4e3d,"{""log"":""18:12:22.929 INFO  v.s.i.VerifyCodeServiceImpl#132 TraceID: 0bba15a1e6250480f2a5a830480a08f6 SpanID: b8ce114fac4f4e3d [verifyCode]GET Code By cookieId\n"",""stream"":""stdout"",""time"":""2023-01-29T10:12:22.929764175Z""}"
2023-01-29T10:12:22.929611345Z,1674987142929611345,33.33.33.155,ts-verification-code-service-7b6dc75c45-2z9p2,server,0bba15a1e6250480f2a5a830480a08f6,b8ce114fac4f4e3d,"{""log"":""18:12:22.929 WARN  v.s.i.VerifyCodeServiceImpl#114 TraceID: 0bba15a1e6250480f2a5a830480a08f6 SpanID: b8ce114fac4f4e3d [verifyCode][Verify code start]\n"",""stream"":""stdout"",""time"":""2023-01-29T10:12:22.929611345Z""}"
2023-01-29T10:12:22.929432407Z,1674987142929432407,33.33.33.155,ts-verification-code-service-7b6dc75c45-2z9p2,server,0bba15a1e6250480f2a5a830480a08f6,b8ce114fac4f4e3d,"{""log"":""18:12:22.929 INFO  v.c.VerifyCodeController#51 TraceID: 0bba15a1e6250480f2a5a830480a08f6 SpanID: b8ce114fac4f4e3d [verifyCode][receivedCode: 1234]\n"",""stream"":""stdout"",""time"":""2023-01-29T10:12:22.929432407Z""}"
2023-01-29T10:12:23.098771674Z,1674987143098771674,33.33.33.155,ts-auth-service-7f8d7d756d-k7b9j,server,0bba15a1e6250480f2a5a830480a08f6,27287723049e3e4c,"{""log"":""18:12:23.098 INFO  a.s.i.TokenServiceImpl#95 TraceID: 0bba15a1e6250480f2a5a830480a08f6 SpanID: 27287723049e3e4c [getToken][success][USER TOKEN: eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJmZHNlX21pY3Jvc2VydmljZSIsInJvbGVzIjpbIlJPTEVfVVNFUiJdLCJpZCI6IjRkMmE0NmM3LTcxY2ItNGNmMS1iNWJiLWI2ODQwNmQ5ZGE2ZiIsImlhdCI6MTY3NDk4NzE0MywiZXhwIjoxNjc0OTkwNzQzfQ.3PDHYdJgFIjsJJA9S94ILk0PtJVp3CZ6yp5AdxyUIms USER ID: 4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f]\n"",""stream"":""stdout"",""time"":""2023-01-29T10:12:23.098771674Z""}"
2023-01-29T10:12:22.931741443Z,1674987142931741443,33.33.33.155,ts-auth-service-7f8d7d756d-k7b9j,server,0bba15a1e6250480f2a5a830480a08f6,27287723049e3e4c,"{""log"":""18:12:22.931 INFO  a.s.UserDetailsServiceImpl#28 TraceID: 0bba15a1e6250480f2a5a830480a08f6 SpanID: 27287723049e3e4c [loadUserByUsername][load UsernamePasswordAuthenticationToken][username: fdse_microservice]\n"",""stream"":""stdout"",""time"":""2023-01-29T10:12:22.931741443Z""}"
2023-01-29T10:12:22.924616249Z,1674987142924616249,33.33.33.155,ts-auth-service-7f8d7d756d-k7b9j,server,0bba15a1e6250480f2a5a830480a08f6,27287723049e3e4c,"{""log"":""18:12:22.924 INFO  a.c.UserController#43 TraceID: 0bba15a1e6250480f2a5a830480a08f6 SpanID: 27287723049e3e4c Login request of username: fdse_microservice\n"",""stream"":""stdout"",""time"":""2023-01-29T10:12:22.924616249Z""}"
2023-01-29T10:12:18.198347773Z,1674987138198347773,33.33.33.82,ts-payment-service-7fc6f5476f-cr76x,server,da607bf2a89864898f09ee430a6f9a4e,b68680b40d93f8ad,"{""log"":""18:12:18.197 INFO  c.t.c.PaymentController#34 TraceID: da607bf2a89864898f09ee430a6f9a4e SpanID: b68680b40d93f8ad [pay][Pay][PaymentId: null]\n"",""stream"":""stdout"",""time"":""2023-01-29T10:12:18.198347773Z""}"
2023-01-29T10:12:18.230154047Z,1674987138230154047,33.33.33.76,ts-order-service-5b67c48447-mv5hb,server,da607bf2a89864898f09ee430a6f9a4e,39e13a52bf24be69,"{""log"":""18:12:18.229 INFO  o.s.OrderServiceImpl#324 TraceID: da607bf2a89864898f09ee430a6f9a4e SpanID: 39e13a52bf24be69 [modifyOrder][Modify order Success][OrderId: 4d3035c4-aa39-4512-8183-3a93e5dad3f1]\n"",""stream"":""stdout"",""time"":""2023-01-29T10:12:18.230154047Z""}"
2023-01-29T10:12:18.223909596Z,1674987138223909596,33.33.33.76,ts-order-service-5b67c48447-mv5hb,server,da607bf2a89864898f09ee430a6f9a4e,39e13a52bf24be69,"{""log"":""18:12:18.223 INFO  o.c.OrderController#108 TraceID: da607bf2a89864898f09ee430a6f9a4e SpanID: 39e13a52bf24be69 [modifyOrder][Modify Order Status][OrderId: 4d3035c4-aa39-4512-8183-3a93e5dad3f1]\n"",""stream"":""stdout"",""time"":""2023-01-29T10:12:18.223909596Z""}"
