Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2022-08-22 03:51:19.702099569 +0000 UTC m=+0.208053548,1661140279,checkoutservice-578fcf4766-9csqn,2.0011640673846998,10.005820336923497,38.66015625,30.2032470703125,2566,2226,6969.729193251099,144470.1545441656,0.08,0.8500000000000001,0.12999999999999973,0.925,0.22600000000000015,0.985,0.3333333333333333,0,11.500236630383998,29.685050261155045,195031.83333333334
2022-08-22 03:52:19.693675517 +0000 UTC m=+60.199629499,1661140339,checkoutservice-578fcf4766-9csqn,1.503221909007608,7.516281690052414,38.66015625,30.2032470703125,1760,1450,5731.066709635837,109674.66967450855,0.0925,0.8500000000000001,0.16214285714285714,0.925,0.23242857142857137,0.985,0.26666666666666666,0,10.578105781089931,28.59693473673117,83582.63333333333
2022-08-22 03:53:19.730976105 +0000 UTC m=+120.236930086,1661140399,checkoutservice-578fcf4766-9csqn,1.655503646081393,8.277518230406965,38.66015625,30.2032470703125,2412,2078,4683.041641520821,121534.09776704888,0.07150000000000002,0.9,0.08574999999999997,0.9499999999999998,0.09714999999999997,0.99,0.2,0,10.372069317057708,26.092256486429722,79719.36666666667
2022-08-22 03:54:19.711028084 +0000 UTC m=+180.216982066,1661140459,checkoutservice-578fcf4766-9csqn,1.2875750224480789,6.437875112240393,38.66015625,30.2032470703125,2266,1940,3141.5337107565624,112255.73283010237,0.018000000000000006,0.235,0.021499999999999995,0.24249999999999997,0.024300000000000006,0.24850000000000003,0.13333333333333333,0,20.936507245799252,22.79287944811893,5716654.833333333
2022-08-22 03:55:19.843212339 +0000 UTC m=+240.349166329,1661140519,checkoutservice-578fcf4766-9csqn,1.1699150347591416,5.849081486683245,38.66015625,30.2032470703125,2554,2220,4788.44207723036,109140.82556591212,0.015833333333333338,0.35000000000000014,0.022083333333333344,0.425,0.1375,0.485,0.26666666666666666,0,18.615617564505314,25.683624648079217,5320061.966666667
2022-08-22 03:56:19.776812117 +0000 UTC m=+300.282766099,1661140579,checkoutservice-578fcf4766-9csqn,0.704220096664964,3.52110048332482,38.66015625,30.2032470703125,1902.0000000000005,1690,3648.764365657628,147728.16044467813,0.016000000000000004,0.22,0.020499999999999994,0.23499999999999996,0.0241,0.247,0.06666666666666667,0,18.47623989277849,29.70363885054213,5357119.866666666
2022-08-22 03:57:19.743787534 +0000 UTC m=+360.249741515,1661140639,checkoutservice-578fcf4766-9csqn,0.5728788515181642,2.864394257590821,38.66015625,30.2032470703125,1370,1192,7498.3644410236675,192609.77487011737,0.009666666666666667,0.4,0.02124999999999996,0.4499999999999999,0.08750000000000004,0.49000000000000005,0.2,0,17.091460771577637,30.875964100115898,5187025.5
2022-08-22 03:58:19.703124751 +0000 UTC m=+420.209078731,1661140699,checkoutservice-578fcf4766-9csqn,0.7259592739003168,3.6297963695015825,38.66015625,30.2032470703125,1394,1196,3077.2190867111335,85872.79801607662,0.018250000000000016,0.235,0.0235,0.24249999999999997,0.08600000000000009,0.24850000000000003,0.13333333333333333,0,16.21656768830434,30.91887398034147,5304155.6
2022-08-22 03:59:19.908085143 +0000 UTC m=+480.414039124,1661140759,checkoutservice-578fcf4766-9csqn,0.24717839844251555,1.2358919922125777,38.66015625,30.2032470703125,214,187.99999999999997,3529.4888597640893,121819.25981401735,0.09500000000000038,0.475,0.17250000000000004,0.4875,0.2345000000000001,0.4975,0.06666666666666667,0,16.71132238557761,30.875354238259366,5219068.966666667
2022-08-22 04:00:19.898708681 +0000 UTC m=+540.404662678,1661140819,checkoutservice-578fcf4766-9csqn,0.6008450474338817,3.0042945863822395,38.66015625,30.2032470703125,933.9999999999999,814,3426.0731981513095,83441.22912936671,0.0300000000000001,0.8,0.14499999999999988,0.8999999999999998,0.3799999999999995,0.9800000000000001,0.26666666666666666,0,16.593848682683642,30.904798368692717,5166892.433333334
