Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2023-01-29 08:41:09.104907624 +0000 UTC m=+0.181069486,1674981669,ts-admin-order-service-84cbf6c798-7njv6,0,0,340.9765625,17.048828125,86,60,1404.274265360641,39222.50667853963,0.0046,0,0.004799999999999999,0,0.004960000000000001,0,0,0,0,53.582002715107635,0
2023-01-29 08:42:09.083565364 +0000 UTC m=+60.159727226,1674981729,ts-admin-order-service-84cbf6c798-7njv6,3.136586875000092,0.6273173750000184,341.0390625,17.051953125,86,60,1018.2201475681373,26791.296491492245,0.04,0,0.044999999999999984,0,0.049,0,0,0,0,51.9309586915767,0
2023-01-29 08:43:09.190873128 +0000 UTC m=+120.267034996,1674981789,ts-admin-order-service-84cbf6c798-7njv6,6.994673156245282,1.398842252695139,340.62890625,17.031445312499997,86,60,1170.427661510464,32181.073703366696,0.0046,0,0.004799999999999999,0,0.004960000000000001,0,0,0,9.2871379501834,49.66473421584496,228122.93333333332
2023-01-29 08:44:09.084238292 +0000 UTC m=+180.160400154,1674981849,ts-admin-order-service-84cbf6c798-7njv6,4.38140608279328,0.876281216558656,340.7421875,17.037109375,86,60,1040.2826855123676,27817.746368276406,0.0046,0,0.004799999999999999,0,0.004960000000000001,0,0,0,0,58.223031577458016,0
2023-01-29 08:45:09.109793297 +0000 UTC m=+240.185955156,1674981909,ts-admin-order-service-84cbf6c798-7njv6,3.4407347617011803,0.6881176089313992,341.12109375,17.0560546875,86,60,702.9042239868769,13445.364053237892,0.0046,0,0.004799999999999999,0,0.004960000000000001,0,0,0,0,58.280065913933775,0
2023-01-29 08:46:09.097017107 +0000 UTC m=+300.173178968,1674981969,ts-admin-order-service-84cbf6c798-7njv6,4.965000262377866,0.9930000524755731,341.12109375,17.0560546875,76,50,878.475973841342,20300.540233153253,0.0046,0,0.004799999999999999,0,0.004960000000000001,0,0,0,0,57.846502499826194,0
2023-01-29 08:47:09.104552266 +0000 UTC m=+360.180714126,1674982029,ts-admin-order-service-84cbf6c798-7njv6,2.5558970285109193,0.5111557991419695,341.12109375,17.0560546875,82,56,915.4138239743154,21919.334424103974,0.0046,0,0.004799999999999999,0,0.004960000000000001,0,0,0,0,57.07166005779057,0
2023-01-29 08:48:09.070230575 +0000 UTC m=+420.146392436,1674982089,ts-admin-order-service-84cbf6c798-7njv6,5.7819665865660035,1.1563933173132006,341.12109375,17.0560546875,86,60,978.2773080360212,24571.73300336839,0.04,0,0.044999999999999984,0,0.049,0,0,0,12.630511053718829,57.22227168884329,66600.76666666666
2023-01-29 08:49:09.102276828 +0000 UTC m=+480.178438688,1674982149,ts-admin-order-service-84cbf6c798-7njv6,3.2973071762262425,0.6594471448718191,341.12109375,17.0560546875,86,60,926.9264836138176,22493.040617487033,0.0046,0,0.004799999999999999,0,0.004960000000000001,0,0,0,0,57.43038115183502,0
2023-01-29 08:50:09.129291381 +0000 UTC m=+540.205453241,1674982209,ts-admin-order-service-84cbf6c798-7njv6,3.1120024481225737,0.6224248733421913,341.765625,17.08828125,86,60,1090.6225075012344,26892.475977059516,0.0046,0,0.004799999999999999,0,0.004960000000000001,0,0,0,0,57.08627236213144,0
