TraceID,SpanID,ParentID,PodName,OperationName,StartTimeUnixNano,EndTimeUnixNano,Duration
96510f226c04861a5878431d9ef6f7e3,522a0874a578aa82,root,ts-gateway-service-6f6cfc45b-d9pnv,/*,1675087747305000000,1675087747498113198,193113
96510f226c04861a5878431d9ef6f7e3,3779d360c312d72f,522a0874a578aa82,ts-gateway-service-6f6cfc45b-d9pnv,FilteringWebHandler.handle,1675087747305528799,1675087747497917676,192388
96510f226c04861a5878431d9ef6f7e3,cee47a1527d14046,522a0874a578aa82,ts-gateway-service-6f6cfc45b-d9pnv,HTTP POST,1675087747306558074,1675087747498244941,191686
96510f226c04861a5878431d9ef6f7e3,9fcb12b8d4ee1d38,cee47a1527d14046,ts-auth-service-7f8d7d756d-kzp47,/api/v1/users/login,1675087747309000000,1675087747497588556,188588
96510f226c04861a5878431d9ef6f7e3,b659a424cb13cef4,9fcb12b8d4ee1d38,ts-auth-service-7f8d7d756d-kzp47,UserController.getToken,1675087747310528519,1675087747497140877,186612
96510f226c04861a5878431d9ef6f7e3,50e2360b1bf06154,b659a424cb13cef4,ts-auth-service-7f8d7d756d-kzp47,HTTP GET,1675087747311962327,1675087747321492281,9529
96510f226c04861a5878431d9ef6f7e3,d5ff61bc4e0ff96b,50e2360b1bf06154,ts-verification-code-service-7b6dc75c45-r66rb,/api/v1/verifycode/verify/{verifyCode},1675087747315000000,1675087747320925756,5925
96510f226c04861a5878431d9ef6f7e3,47764403abe068e3,d5ff61bc4e0ff96b,ts-verification-code-service-7b6dc75c45-r66rb,VerifyCodeController.verifyCode,1675087747317166502,1675087747320236583,3070
96510f226c04861a5878431d9ef6f7e3,6ad409ce3c857e5d,b659a424cb13cef4,ts-auth-service-7f8d7d756d-kzp47,UserRepository.findByUsername,1675087747322529739,1675087747324292362,1762
96510f226c04861a5878431d9ef6f7e3,59f5df7ab6164b11,b659a424cb13cef4,ts-auth-service-7f8d7d756d-kzp47,UserRepository.findByUsername,1675087747495520061,1675087747496262823,742
96510f226c04861a5878431d9ef6f7e3,69d5556539fbc190,6ad409ce3c857e5d,ts-auth-service-7f8d7d756d-kzp47,SELECT User,1675087747322695568,1675087747324268593,1573
96510f226c04861a5878431d9ef6f7e3,1f9ed4330c1f001d,59f5df7ab6164b11,ts-auth-service-7f8d7d756d-kzp47,SELECT User,1675087747495636352,1675087747496244950,608
96510f226c04861a5878431d9ef6f7e3,5b9d8248c700906d,69d5556539fbc190,ts-auth-service-7f8d7d756d-kzp47,SELECT ts.auth_user,1675087747323359751,1675087747323903463,543
96510f226c04861a5878431d9ef6f7e3,02c46976cf1f2bc4,b659a424cb13cef4,ts-auth-service-7f8d7d756d-kzp47,SELECT ts.user_roles,1675087747494635631,1675087747495251443,615
96510f226c04861a5878431d9ef6f7e3,382ddbbd97c6b113,1f9ed4330c1f001d,ts-auth-service-7f8d7d756d-kzp47,SELECT ts.auth_user,1675087747495710875,1675087747496104334,393
6b348d9ae42f26545eee56f5f2c19b4e,ae13a892790bf465,root,ts-gateway-service-6f6cfc45b-d9pnv,/*,1675087755653000000,1675087755842818399,189818
6b348d9ae42f26545eee56f5f2c19b4e,28047225d092c724,ae13a892790bf465,ts-gateway-service-6f6cfc45b-d9pnv,FilteringWebHandler.handle,1675087755653897472,1675087755842587262,188689
6b348d9ae42f26545eee56f5f2c19b4e,977acd90b16f3e88,ae13a892790bf465,ts-gateway-service-6f6cfc45b-d9pnv,HTTP POST,1675087755655059715,1675087755842778183,187718
6b348d9ae42f26545eee56f5f2c19b4e,d3640ff73d1bbba5,977acd90b16f3e88,ts-travel2-service-5c66d57d58-zxw8n,/api/v1/travel2service/trips/left,1675087755656000000,1675087755840711161,184711
6b348d9ae42f26545eee56f5f2c19b4e,a275396cc2a6de71,d3640ff73d1bbba5,ts-travel2-service-5c66d57d58-zxw8n,Travel2Controller.queryInfo,1675087755656819254,1675087755840192038,183372
6b348d9ae42f26545eee56f5f2c19b4e,063c2c85bd347659,a275396cc2a6de71,ts-travel2-service-5c66d57d58-zxw8n,TripRepository.findAll,1675087755657461340,1675087755679510843,22049
6b348d9ae42f26545eee56f5f2c19b4e,4884755ea341cbeb,063c2c85bd347659,ts-travel2-service-5c66d57d58-zxw8n,SELECT Trip,1675087755666192449,1675087755669973656,3781
6b348d9ae42f26545eee56f5f2c19b4e,c2894657ea759301,063c2c85bd347659,ts-travel2-service-5c66d57d58-zxw8n,Transaction.commit,1675087755670001581,1675087755676107352,6105
6b348d9ae42f26545eee56f5f2c19b4e,e9a4d59fd4d74c54,4884755ea341cbeb,ts-travel2-service-5c66d57d58-zxw8n,SELECT ts.trip2,1675087755666342442,1675087755669847651,3505
6b348d9ae42f26545eee56f5f2c19b4e,8a9fd82fa9b60151,a275396cc2a6de71,ts-travel2-service-5c66d57d58-zxw8n,HTTP POST,1675087755680252697,1675087755774923482,94670
6b348d9ae42f26545eee56f5f2c19b4e,18db27fbcf850180,a275396cc2a6de71,ts-travel2-service-5c66d57d58-zxw8n,HTTP POST,1675087755776808600,1675087755800081460,23272
6b348d9ae42f26545eee56f5f2c19b4e,3e816b8a7b058726,a275396cc2a6de71,ts-travel2-service-5c66d57d58-zxw8n,HTTP POST,1675087755801034403,1675087755838727674,37693
6b348d9ae42f26545eee56f5f2c19b4e,cbaee2e4334b9913,8a9fd82fa9b60151,ts-basic-service-5dc8d4f9fd-llznp,/api/v1/basicservice/basic/travels,1675087755684000000,1675087755774103615,90103
6b348d9ae42f26545eee56f5f2c19b4e,f490c4a447e18c59,cbaee2e4334b9913,ts-basic-service-5dc8d4f9fd-llznp,BasicController.queryForTravels,1675087755684338644,1675087755773982729,89644
6b348d9ae42f26545eee56f5f2c19b4e,1014d22fe90077f5,f490c4a447e18c59,ts-basic-service-5dc8d4f9fd-llznp,HTTP POST,1675087755685840074,1675087755702743731,16903
6b348d9ae42f26545eee56f5f2c19b4e,35454b07b0f9b169,f490c4a447e18c59,ts-basic-service-5dc8d4f9fd-llznp,HTTP POST,1675087755703997777,1675087755707341867,3344
6b348d9ae42f26545eee56f5f2c19b4e,e49e5365422d5312,f490c4a447e18c59,ts-basic-service-5dc8d4f9fd-llznp,HTTP POST,1675087755707953994,1675087755764889928,56935
6b348d9ae42f26545eee56f5f2c19b4e,0b1d121e84a9bb54,f490c4a447e18c59,ts-basic-service-5dc8d4f9fd-llznp,HTTP POST,1675087755765970779,1675087755773088877,7118
6b348d9ae42f26545eee56f5f2c19b4e,49e2c51fe171eaa5,1014d22fe90077f5,ts-station-service-7f4f5f6f77-hp2zq,/api/v1/stationservice/stations/idlist,1675087755689000000,1675087755700780975,11780
6b348d9ae42f26545eee56f5f2c19b4e,a6f0459674354d1e,49e2c51fe171eaa5,ts-station-service-7f4f5f6f77-hp2zq,StationController.queryForIdBatch,1675087755689495441,1675087755700611219,11115
6b348d9ae42f26545eee56f5f2c19b4e,12fcbf358adedbe8,a6f0459674354d1e,ts-station-service-7f4f5f6f77-hp2zq,StationRepository.findByNames,1675087755691170476,1675087755700367260,9196
6b348d9ae42f26545eee56f5f2c19b4e,6ea3491ef3eeb786,12fcbf358adedbe8,ts-station-service-7f4f5f6f77-hp2zq,SELECT station,1675087755691264330,1675087755700353366,9089
6b348d9ae42f26545eee56f5f2c19b4e,411947a7687ea36a,6ea3491ef3eeb786,ts-station-service-7f4f5f6f77-hp2zq,SELECT ts.station,1675087755695195926,1675087755700299669,5103
